Index_0,Technical_Name,Pretty_Name
s,room_noob_exit,Habbo Hotel
s,fball_goldenboot,Golden Boot
s,fball_grp_crnr,Group Fence Corner
s,fball_trophybrasil_silver,Silver Football Trophy
s,fball_ball6,Habbo Football
s,fball_trophybrasil_bronze,Bronze Football Trophy
s,fball_trophybrasil_gold,Gold Football Trophy
s,fball_grp_fnc1,Group Fence Small
s,fball_grp_cote,Group Cote
s,fball_grp_bench,Group Bench
s,fball_grp_fnc3,Group Fence Large
s,fball_audbench2,Audience Bench
s,stories_football_board,Football Strategy Board
s,stories_football_table,Sports Commentator Desk
s,fball_flag_grp,Group Side Flag
s,fball_goldenboot2,Not so Golden boot
s,fball_mascot,Afroduck the Ref
s,fball_scales,Medical Scales
s,CF_diamond_1000,Classic Crown (Worth 1000 Credits)
s,CF_diamond_500,Big Ol' Gem (Worth 500 Credits)
s,CF_diamond_250,Pearl Necklace (Worth 250 Credits)
s,CF_diamond_100,Emerald Ring (Worth 100 Credits)
s,CF_diamond_2500,Ornate Crown (Worth 2500 Credits)
s,stories_football_screen,LED Soccer Display
s,fball_ltd14,Habbo World Cup 2014
s,prizetrophy_fballbrazil*1,Gold Football Trophy
s,prizetrophy_fballbrazil*2,Silver Football Trophy
s,prizetrophy_fballbrazil*3,Bronze Football Trophy
s,gift_mysterytrophy,Mystery Trophy
s,hblooza14_hotair_b,Blue Hot Air Balloon
s,hblooza14_hotair_y,Yellow Hot Air Balloon
s,hblooza14_bundkiosk,The Small Pool Kiosk
s,hblooza14_hotair_p,Pink Hot Air Balloon
s,hblooza14_tent,Hoopla Tent
s,hblooza14_drinkstall,Drinks Stall
s,hblooza14_shotgall,Target Practice Booth
s,hblooza14_duckhook,Hook-a-Duck
s,hblooza14_pinata2,Coffee Stand Piñata
s,hblooza14_hedgediv,Hedge Divider
s,hblooza14_duckgate,Duck Gate
s,hblooza14_tele,Tent Teleport
s,hblooza14_duck_balloon_y,Yellow Duck Balloon
s,hblooza14_pinata1,Duck Piñata
s,hblooza14_flowerlight,Crazy Daisy
s,hblooza14_flagpole,Festival Flag
s,hblooza14_hctele,Top Spin Teleport
s,hblooza14_rollercost,Palooza Coaster
s,hblooza14_duckdvdr,Duck Gate Divider
s,hblooza14_cafe_y,Yellow Java Cafe
s,hblooza14_duckhookhc,Emerald Hook-a-Duck
s,hblooza14_flagpole_p,Festival Flag
s,hblooza14_horsecarop,Pink Carousel Horse
s,hblooza14_candystall,Candy Stall
s,hblooza14_pinata3,Carousel Horse Piñata
s,hblooza14_ballsign,Balloon sign
s,hblooza14_horsecaroy,Yellow Carousel Horse
s,hblooza14_planepadr,Red Plane Landing Pad
s,hblooza14_duck_balloon_p,Pink Duck Balloon
s,hblooza14_cafe_b,Blue Java Cafe
s,hblooza14_flag_p,Pink Flag Bunting
s,hblooza14_flag_y,Yellow Flag Bunting
s,hblooza14_arrowsign,Arrow Signage
s,hblooza14_dance,Duck Funk Revolution
s,hblooza14_table,Ruckus Table
s,hblooza14_hedgecrn,Hedge Corner
s,hblooza14_duckcrn,Duck Gate Corner
s,hblooza14_stool,Ruckus Chair
s,hblooza14_flag_b,Blue Flag Bunting
s,hblooza14_cafe_p,Pink Java Cafe
s,hblooza14_mud,Muddy Floor
s,hblooza14_arch,Hedge Gate
s,hblooza14_planepadb,Blue Plane Landing Pad
s,hblooza14_horsecarob,Blue Carousel Horse
s,st_palooza_cake,Party Cake
s,st_palooza_unicorn,My Little Unicorn Balloon
s,st_palooza_cupcakes,Rainbow Cupcakes
s,hblooza14_track_crl,Roller Coster Track
s,hblooza14_track,Roller Coster Track
s,hblooza14_track_crr,Roller Coster Track
s,hblooza14_pinata4,Hot Air Balloon Piñata
s,st_palooza_screen,Head in the Hole Board
s,st_palooza_balloons,Rainbow Balloons
s,st_palooza_pool,Inflatable Party Pool
s,wildwest_minecart,Mine cart
s,wildwest_teleport,Outhouse Teleport
s,wildwest_piano,Saloon Piano
s,wildwest_floor,Cracked Earth tile
s,wildwest_milkcan,Milk Can
s,wildwest_bank,Frontier Bank
s,wildwest_sofa,Loca-motive Sofa
s,wildwest_desk,Saloon Bar Desk
s,wildwest_pump,Hand Water Pump
s,wildwest_vulture,Black Vulture
s,wildwest_salooncrn,Saloon corner
s,wildwest_floor2,Cracked Clay tile
s,wildwest_chair,Saddle Seat
s,wildwest_cactus1,Flowered Cactus
s,wildwest_stagew2,Large Bleached Wooden Stage
s,wildwest_cactus2,Spiky Cactus
s,wildwest_wagon,Covered Wagon
s,wildwest_roofr,Red Wooden Stage Roof
s,wildwest_stager2,Large Red Wooden Stage
s,wildwest_spittoon2,Tin Spittoon
s,wildwest_roofw,Bleached Wooden Stage Roof
s,wildwest_store,Frank's General Store
s,wildwest_bench,Outside Bench
s,wildwest_saloondr,Saloon Doors
s,wildwest_divdr,Fort Habbo Divider
s,wildwest_gate,Fort Habbo Gate
s,wildwest_wanted_poster,Wanted Poster
s,wildwest_till,Old Fashioned Till
s,wildwest_spittoon,Terracotta Spittoon
s,wildwest_stocks,Cowboy Stocks
s,wildwest_light,Lantern pole
s,wildwest_tarbucket,Bucket'o'tar
s,wildwest_tree,Skeleton Tree
s,wildwest_saloon,Shoot'em Up Saloon
s,wildwest_cabinet,Saloon Drinks Cabinet
s,wildwest_stageb,Small Brown Wooden Stage
s,wildwest_crn,Fort Habbo Corner
s,wildwest_longhorn,Longhorn Skull
s,wildwest_clothesline,Drying Line
s,wildwest_bgland,Loca-motive Landscape
s,wildwest_crate,Wooden Crate
s,wildwest_weed,Tumbleweed
s,wildwest_bgland2,Loca-motive Landscape 2
s,wildwest_bgtrain,Loca-motive Background
s,wildwest_roofb,Brown Wooden Stage with roof
s,wildwest_saloonwall,Saloon wall
s,wildwest_sheriff,Sheriff's Office
s,wildwest_snake,Rattle Snake
s,wildwest_table,Barrel Table
s,wildwest_stageb2,Large Brown Wooden Stage
s,wildwest_stager,Small Red Wooden Stage
s,wildwest_stagew,Small Bleached Wooden Stage
s,wildwest_gallows,Ghostly Gallows
s,st_wildwest_buffalo,Buffalo Statue
s,st_wildwest_cards,Playing Cards
s,st_wildwest_barrel,Water Barrel
s,st_wildwest_tnt,Dynamite Crate
s,st_wildwest_goldpick,Miner's Pickaxe
s,st_wildwest_canteen,Leather Canteen
s,matic_light_cam_red,Red Zone CCTV
s,matic_light_cam_blue,Blue Zone CCTV
s,matic_light_cam_green,Green Zone CCTV
s,matic_sanitizer,Body Sanitizer
s,matic_light_cam_orange,Orange Zone CCTV
s,uni_messwardrobe,Messy Wardrobe
s,uni_plush1,Dragon Plushy
s,uni_owl,Hootie the Owl
s,uni_ottoman,Comfy Ottoman
s,uni_drinks,Bobba Pop Juice
s,uni_brotein,Brotein Powder
s,uni_games,Games
s,uni_girlchair,Girly Chair
s,uni_gamershelf,Gamer Shelf
s,uni_dumbells,Dumbbells
s,uni_doorhanging,Hanging Beads
s,uni_jewellery,Jewelry Stand
s,uni_plush2,Cat Plushy
s,uni_cafeterie,Cafetiere French Press
s,uni_projector,Habbo TV Projector
s,uni_rubik,Colour Cube
s,uni_hipbed,Hipster Bed
s,uni_laptop,HabBook Pro
s,uni_wobench,Workout Bench
s,uni_fridge,Mini Fridge
s,uni_bed,Dorm Bed
s,uni_snacks,Snack Time
s,uni_chair,Dorm Chair
s,uni_messbed,Sloppy Bed
s,uni_gamerdesk,UFOware Desktop
s,uni_pizza,Haba John's Pizza
s,uni_manga,Manga Magazines
s,uni_nstand,Dorm Nightstand
s,uni_plushpile,Plushy Pile
s,uni_bookshelf,Dorm Bookshelf
s,uni_gamerbed,Gamer Bed
s,uni_hipbookcase,Hipster Bookcase
s,uni_desk,Dorm Desk
s,uni_girlbed,Frank Kidston Bed
s,uni_alarm,Alarm Clock
s,uni_lectern,Professor's Lectern LTD
s,uni_catrug,Cat Rug
s,uni_trashcan,Trashcan
s,bathroom_bath3,Onyx Bath
s,bathroom_sinkmodule3,Onyx Sink
s,bathroom_tablemodule4,Teal Bathroom Counter
s,bathroom_sinkmodule2,Dark Grey Sink
s,bathroom_toilet4,Teal Toilet
s,bathroom_tablemodule1,Light Grey Bathroom Counter
s,bathroom_toilet1,Light Grey Toilet
s,bathroom_sinkmodule4,Teal Sink
s,bathroom_bath2,Dark Grey Bath
s,bathroom_floortile2,Dark Grey Bathroom Tile
s,bathroom_toilet3,Onyx Toilet
s,bathroom_floortile4,Teal Bathroom Tile
s,bathroom_bath4,Teal Bath
s,bathroom_shower1,Light Grey Shower
s,bathroom_floortile3,Onyx Bathroom Tile
s,bathroom_bath1,Light Grey Bath
s,bathroom_toilet2,Dark Grey Toilet
s,bathroom_toiletroll,Toilet Roll Holder
s,bathroom_shampoo,Anti-Dither Shampoo
s,bathroom_floortile1,Light Grey Bathroom Tile
s,bathroom_shower2,Dark Grey Shower
s,bathroom_poop,Pixel Poop
s,bathroom_shower4,Teal Shower
s,bathroom_chamberpot,Chamber Pot
s,bathroom_tablemodule2,Dark Grey Bathroom Counter
s,bathroom_shower3,Onyx Shower
s,bathroom_tablemodule3,Onyx Bathroom Counter
s,bathroom_sinkmodule1,Light Grey Sink
s,st_uni_dnamodel,DNA model
s,st_uni_testtubes,Test Tube Rack
s,st_uni_labtable,Lab Desk
s,st_uni_ooze,Icky Ooze Jar
s,uni_einstein,Einstein Bust
s,st_uni_solarsystem,Solar System
s,matic_water_dispenser,Water Cooler
s,matic_chair,Command Chair
s,matic_brainjar,Brain in a Jar
s,matic_slime_duck,Duck Vendor
s,matic_door,Storm Doors
s,hween14_crn,Black Adobe Corner
s,hween14_floor,Skull Granite Floor
s,hween14_catrina,Catrina Effigy
s,hween14_hccoffin,Deluxe Coffin Bed
s,hween14_skelepieces,Skele
s,hween14_mariachi,Mariachi Skeleton
s,hween14_table,Hand Carved Mexican Table
s,hween14_bench,Floral Bench
s,hween14_doll5,Tattooed Skeleton
s,hween14_carpet,Skull Rug
s,hween14_lovelock,Day of the Dead Votive
s,hween14_candletrail,Melting Candles
s,hween14_doll2,Catrina Doll
s,hween14_doll8,Punk Rock
s,hween14_doll6,Lucha Libre
s,hween14_doll1,Mariachi Doll
s,hween14_gate,Black Adobe Skull Gate
s,hween14_goat,Lamancha Goat
s,hween14_doll7,Habbo Girl
s,hween14_grossfood,Habboween Grub
s,hween14_hctele,Skele-tele
s,hween14_flowertrail,Flower Garland
s,hween14_doll10,Skeleton Cat
s,hween14_hangskull,Hanging Skull Candle
s,hween14_skullcandle,Table Candle
s,hween14_rare2,Graveyard Trap
s,hween14_altarpieces1,Day of the Dead Altar Piece
s,hween14_teleport,Fiery Pits Teleport
s,hween14_doll9,Grim Reaper
s,hween14_doll3,Dressed to the nines Doll
s,hween14_doll4,Habbo Boy
s,hween14_chair,Hand Carved Mexican Chair
s,hween14_food,La Ofrenda
s,hween14_altarpieces2,Day of the Dead Altar Piece
s,hween14_mirror,Skull Mirror
s,hween14_flowerpot,Ornate Skull Flowerpot
s,hween14_altarpieces3,Day of the Dead Altar Piece
s,hween14_divdr,Black Adobe Divider
s,hween14_skulllight,Cranial lamp
s,hween14_demon,Demon Goat
s,st_hween14_jack,Skull in the Box
s,st_hween14_skulls,Colorful Candy Skull
s,hween14_carnivalbg,"""Carnival of Horrors"" background"
s,st_hween14_horse,Fiesta Wooden Horse
s,st_hween14_mbox,Muerto Music Box
s,st_hween14_fireplace,Creepy Cranium Fireplace
s,st_hween14_closet,Colorful Coffin
s,CF_350_skull,Crystal Skull
s,hween14_rare1,Skull Fountain
s,limo_r_front,Red Limo Front
s,limo_r_back,Red Limo Back
s,limo_r_mid2,Red Limo Mid 2
s,limo_r_mid,Red Limo Mid
s,hween14_ltdalter,Day of the Dead Altar
s,prizetrophy_mastercard,Mastercard Hotel Trophy
s,xmas14_recliner,Beach Recliner
s,xmas14_corner2,Festive Tiki Curved Fence
s,xmas14_stages1,Beach Hut Stage
s,xmas14_tikibar2,Tiki Bar
s,xmas14_beachhut,Beach Hut tent
s,xmas14_divider,Festive Tiki Fence
s,xmas14_tikibar,Festive Tiki Bar
s,xmas14_stages2,Beach Hut Stage
s,xmas14_snowman,Sunny the Sad Snowman
s,xmas14_tele,Beach Hut teleport
s,xmas14_corner1,Festive Tiki Fence Corner
s,xmas14_table,Surfboard Table
s,xmas14_sunbeams,Sun Beams
s,xmas14_sand,White Sand with Baubles
s,xmas14_gate1,Festive Tiki Fence Gate
s,xmas14_chair,Surfboard Chair
s,xmas14_gate2,Tiki Fence Gate
s,xmas14_lights1,String Lights
s,xmas14_lights2,String Lights
s,xmas14_starfish,Starfish Wall Light
s,xmas14_inflatabletree,Inflata-Tree
s,xmas14_palm,Christmas Palm
s,xmas14_mermaid,Mermaid Carol Singer
s,xmas14_lobsterdin,Lobster Dinner
s,xmas14_festivehut,Festive Beach Hut tent
s,xmas14_octosanta,Octo-Claus
s,xmas14_sharkthrone,Shark Santa Throne
s,xmas14_boomboxman,90's Boombox Sandman
s,xmas14_rudolph_ring,Inflatable Rudolph Ring-deer
s,xmas14_snowglobe,Snow Globe LTD
s,xmas14_tubeman,Blue Man Tube Man
s,xmas14_elf8,Block of ice Elf
s,xmas14_elf7,Rasta Elf
s,xmas14_elf3,Bikini Elf
s,xmas14_elf1,Muscle Elf
s,xmas14_elf5,Mrs Claus Elf
s,xmas14_elf10,Holiday Elf
s,xmas14_elf2,Normal Elf
s,xmas14_elf9,Miami Habbo Elf
s,xmas14_elf4,Scuba Elf
s,xmas14_elf6,Rudolph Elf
s,hc_arab_tetbl,HC Tea Table
s,hc_arab_bigtb,HC Amanjena Table
s,xmas14_santateller,Holiday Santa Fortune Teller
s,memorial_size,Habbo Mini Memorial
s,bc_blocktrophy_1,Builders' Club Birthday
s,xmas14_hammock,Lazy Beach Hammock
s,xmas14_santastuck,Is he going to get through?
s,clothing_party1,Blue Party Hat
s,clothing_geometricskirt,Tribal Print Skirt
s,clothing_waistcoatsuit,Three Piece Jacket
s,clothing_meowtfit,Meow-suit
s,clothing_gatsby,Roaring 20's
s,clothing_bow,Hair Bow Clip
s,clothing_squid,Squid Hat
s,clothing_baldy,Baldilocks
s,clothing_wavy2,Wavy Shoulder Length hair
s,clothing_mutton1,Semi Muttonchop
s,clothing_straw2,Straw Hat
s,clothing_fishhat,Fish Hat
s,clothing_rolled_jeans,Rolled Up Jeans
s,clothing_birdshoes,Bird Shoes
s,clothing_mermaidoutfit,Mermaid Outfit
s,clothing_droopycollar,Scoop Neck Top
s,clothing_headband,Rockstar Headband
s,clothing_flowercrown,Floral Crown
s,clothing_hheadphones,H for Habbo Headphones
s,clothing_mutton2,Full Muttonchop
s,clothing_floralskirt,Floral Maxi Skirt
s,clothing_nightvision,Night Vision goggles
s,clothing_mockymouse,Mocky Maus
s,clothing_xmas1,Christmas Jumper
s,clothing_shavedside,Undercut Hair
s,clothing_geometricjumper,Tribal Print Jumper
s,clothing_beard1,King Beard
s,clothing_beads,Chunky Necklace
s,clothing_twotonecardi,Two-Tone Cardigan
s,clothing_party2,Stripey Party Hat
s,clothing_tshirt_rolled,Upper Cuff Shirt
s,clothing_rippedjeans,Ripped Jeans
s,clothing_shoestights,Shoes w/ Socks
s,pet_puppy_toy,Funky chicken
s,pet_ufo_toy,Spinning Top
s,yarn,Red Yarn Ball
s,nest_pig,Patchwork Pillow
s,nest_bed,Luxury Bed
s,nest_box,Cardboard Cot
s,fxbox_fx147,Peacock Mask
s,fxbox_fx92,Ghost
s,fxbox_fx123,Nightmare Bride Costume
s,fxbox_fx153,Flower Mask
s,fxbox_fx152,Goat Mask
s,fxbox_fx116,Fly Head
s,fxbox_fx125,Pumpkin King Costume
s,fxbox_fx143,Feather Mask
s,fxbox_fx127,Werewolf Costume
s,fxbox_fx126,Scarecrow Costume
s,ny2015_floor2,Small Confetti Floor
s,ny2015_archway,2015 Archway
s,ny2015_balloons,New Years Balloons
s,ny2015_chocfountain,Chocolate Fountain
s,ny2015_conball,Confetti Ball
s,ny2015_bar,Party Bar
s,ny2015_table,Glass table
s,ny2015_cctray,Cupcake tray
s,ny2015_floor1,Large Confetti Floor
s,ny2015_drktray,Drinks tray
s,hc_arab_tray3,HC Sweets Tray
s,hc_arab_tray1,HC Tea Tray
s,hc_arab_rug,HC Berber Kilim Rug
s,hc_arab_chair,HC Blossom Chair
s,hc_arab_divdr,HC Carved Cedar Divider
s,hc_arab_teamk,HC Tea Maker
s,hc_arab_snake,HC Ornamental Urn
s,hc_arab_pllw,HC Blossom Pillow
s,pet_breeding_dog,Baby Dog Breeding Box
s,pet_breeding_pig,Baby Pig Breeding Box
s,pet_breeding_cat,Baby Cat Breeding Box
s,ads_vpiggy_santapig,Oink-Santa
s,bc_pyramidtip*1,Pyramid Block
s,bc_pyramidtip*10,Pyramid Block 10
s,bc_pyramidtip*11,Pyramid Block 11
s,bc_pyramidtip*12,Pyramid Block 12
s,bc_pyramidtip*13,Pyramid Block 13
s,bc_pyramidtip*14,Pyramid Block 14
s,bc_pyramidtip*15,Pyramid Block 15
s,bc_pyramidtip*16,Pyramid Block 16
s,bc_pyramidtip*17,Pyramid Block 17
s,bc_pyramidtip*18,Pyramid Block 18
s,bc_pyramidtip*19,Pyramid Block 19
s,bc_pyramidtip*2,Pyramid Block 2
s,bc_pyramidtip*20,Pyramid Block 20
s,bc_pyramidtip*21,Pyramid Block 21
s,bc_pyramidtip*22,Pyramid Block 22
s,bc_pyramidtip*23,Pyramid Block 23
s,bc_pyramidtip*24,Pyramid Block 24
s,bc_pyramidtip*25,Pyramid Block 25
s,bc_pyramidtip*26,Pyramid Block 26
s,bc_pyramidtip*27,Pyramid Block 27
s,bc_pyramidtip*28,Pyramid Block 28
s,bc_pyramidtip*29,Pyramid Block 29
s,bc_pyramidtip*3,Pyramid Block 3
s,bc_pyramidtip*30,Pyramid Block 30
s,bc_pyramidtip*31,Pyramid Block 31
s,bc_pyramidtip*32,Pyramid Block 32
s,bc_pyramidtip*33,Pyramid Block 33
s,bc_pyramidtip*34,Pyramid Block 34
s,bc_pyramidtip*35,Pyramid Block 35
s,bc_pyramidtip*36,Pyramid Block 36
s,bc_pyramidtip*37,Pyramid Block 37
s,bc_pyramidtip*38,Pyramid Block 38
s,bc_pyramidtip*39,Pyramid Block 39
s,bc_pyramidtip*4,Pyramid Block 4
s,bc_pyramidtip*40,Pyramid Block 40
s,bc_pyramidtip*41,Pyramid Block 41
s,bc_pyramidtip*42,Pyramid Block 42
s,bc_pyramidtip*43,Pyramid Block 43
s,bc_pyramidtip*44,Pyramid Block 44
s,bc_pyramidtip*45,Pyramid Block 45
s,bc_pyramidtip*46,Pyramid Block 46
s,bc_pyramidtip*47,Pyramid Block 47
s,bc_pyramidtip*48,Pyramid Block 48
s,bc_pyramidtip*49,Pyramid Block 49
s,bc_pyramidtip*5,Pyramid Block 5
s,bc_pyramidtip*50,Pyramid Block 50
s,bc_pyramidtip*51,Pyramid Block 51
s,bc_pyramidtip*52,Pyramid Block 52
s,bc_pyramidtip*53,Pyramid Block 53
s,bc_pyramidtip*54,Pyramid Block 54
s,bc_pyramidtip*55,Pyramid Block 55
s,bc_pyramidtip*56,Pyramid Block 56
s,bc_pyramidtip*57,Pyramid Block 57
s,bc_pyramidtip*58,Pyramid Block 58
s,bc_pyramidtip*59,Pyramid Block 59
s,bc_pyramidtip*6,Pyramid Block 6
s,bc_pyramidtip*60,Pyramid Block 60
s,bc_pyramidtip*62,Pyramid Block 62
s,bc_pyramidtip*63,Pyramid Block 63
s,bc_pyramidtip*64,Pyramid Block 64
s,bc_pyramidtip*65,Pyramid Block 65
s,bc_pyramidtip*66,Pyramid Block 66
s,bc_pyramidtip*67,Pyramid Block 67
s,bc_pyramidtip*68,Pyramid Block 68
s,bc_pyramidtip*69,Pyramid Block 69
s,bc_pyramidtip*7,Pyramid Block 7
s,bc_pyramidtip*8,Pyramid Block 8
s,bc_pyramidtip*9,Pyramid Block 9
s,bc_cone*1,Cone Block
s,bc_cone*10,Cone Block 10
s,bc_cone*11,Cone Block 11
s,bc_cone*12,Cone Block 12
s,bc_cone*13,Cone Block 13
s,bc_cone*14,Cone Block 14
s,bc_cone*15,Cone Block 15
s,bc_cone*16,Cone Block 16
s,bc_cone*17,Cone Block 17
s,bc_cone*18,Cone Block 18
s,bc_cone*19,Cone Block 19
s,bc_cone*2,Cone Block 2
s,bc_cone*20,Cone Block 20
s,bc_cone*21,Cone Block 21
s,bc_cone*22,Cone Block 22
s,bc_cone*23,Cone Block 23
s,bc_cone*24,Cone Block 24
s,bc_cone*25,Cone Block 25
s,bc_cone*26,Cone Block 26
s,bc_cone*27,Cone Block 27
s,bc_cone*28,Cone Block 28
s,bc_cone*29,Cone Block 29
s,bc_cone*3,Cone Block 3
s,bc_cone*30,Cone Block 30
s,bc_cone*31,Cone Block 31
s,bc_cone*32,Cone Block 32
s,bc_cone*33,Cone Block 33
s,bc_cone*34,Cone Block 34
s,bc_cone*35,Cone Block 35
s,bc_cone*36,Cone Block 36
s,bc_cone*37,Cone Block 37
s,bc_cone*38,Cone Block 38
s,bc_cone*39,Cone Block 39
s,bc_cone*4,Cone Block 4
s,bc_cone*40,Cone Block 40
s,bc_cone*41,Cone Block 41
s,bc_cone*42,Cone Block 42
s,bc_cone*43,Cone Block 43
s,bc_cone*44,Cone Block 44
s,bc_cone*45,Cone Block 45
s,bc_cone*46,Cone Block 46
s,bc_cone*47,Cone Block 47
s,bc_cone*48,Cone Block 48
s,bc_cone*49,Cone Block 49
s,bc_cone*5,Cone Block 5
s,bc_cone*50,Cone Block 50
s,bc_cone*51,Cone Block 51
s,bc_cone*52,Cone Block 52
s,bc_cone*53,Cone Block 53
s,bc_cone*54,Cone Block 54
s,bc_cone*55,Cone Block 55
s,bc_cone*56,Cone Block 56
s,bc_cone*57,Cone Block 57
s,bc_cone*58,Cone Block 58
s,bc_cone*59,Cone Block 59
s,bc_cone*6,Cone Block 6
s,bc_cone*60,Cone Block 60
s,bc_cone*61,Cone Block 61
s,bc_cone*62,Cone Block 62
s,bc_cone*63,Cone Block 63
s,bc_cone*64,Cone Block 64
s,bc_cone*65,Cone Block 65
s,bc_cone*66,Cone Block 66
s,bc_cone*67,Cone Block 67
s,bc_cone*68,Cone Block 68
s,bc_cone*69,Cone Block 69
s,bc_cone*7,Cone Block 7
s,bc_cone*8,Cone Block 8
s,bc_cone*9,Cone Block 9
s,bc_standinghalfcylinder*1,Standing Half Cylinder
s,bc_standinghalfcylinder*10,Standing Half Cylinder 10
s,bc_standinghalfcylinder*11,Standing Half Cylinder 11
s,bc_standinghalfcylinder*12,Standing Half Cylinder 12
s,bc_standinghalfcylinder*13,Standing Half Cylinder 13
s,bc_standinghalfcylinder*14,Standing Half Cylinder 14
s,bc_standinghalfcylinder*15,Standing Half Cylinder 15
s,bc_standinghalfcylinder*16,Standing Half Cylinder 16
s,bc_standinghalfcylinder*17,Standing Half Cylinder 17
s,bc_standinghalfcylinder*18,Standing Half Cylinder 18
s,bc_standinghalfcylinder*19,Standing Half Cylinder 19
s,bc_standinghalfcylinder*2,Standing Half Cylinder 2
s,bc_standinghalfcylinder*20,Standing Half Cylinder 20
s,bc_standinghalfcylinder*21,Standing Half Cylinder 21
s,bc_standinghalfcylinder*22,Standing Half Cylinder 22
s,bc_standinghalfcylinder*23,Standing Half Cylinder 23
s,bc_standinghalfcylinder*24,Standing Half Cylinder 24
s,bc_standinghalfcylinder*25,Standing Half Cylinder 25
s,bc_standinghalfcylinder*26,Standing Half Cylinder 26
s,bc_standinghalfcylinder*28,Standing Half Cylinder 28
s,bc_standinghalfcylinder*29,Standing Half Cylinder 29
s,bc_standinghalfcylinder*3,Standing Half Cylinder 3
s,bc_standinghalfcylinder*30,Standing Half Cylinder 30
s,bc_standinghalfcylinder*31,Standing Half Cylinder 31
s,bc_standinghalfcylinder*32,Standing Half Cylinder 32
s,bc_standinghalfcylinder*33,Standing Half Cylinder 33
